,State,Year,Quarter,Civilian Labor Force(000),Covered Employment(000),Subject Employers(000),Total Unemployment Rate,Unnamed: 7,Total Unemployed(000),Insured Unemployed Regular Programs(000),Insured Unemployed All Programs(000),Recipiency Rates Regular Programs ,Unnamed: 12,Recipiency Rates All Programs ,Unnamed: 14
1928,OR,2011.0,1.0,"1,988","1,553",110.0,10.6,9,210.0,79.68,92.06,37.9,16,43.8,16
1929,OR,2011.0,2.0,"1,993","1,592",110.0,9.5,15,189.0,64.96,75.66,34.3,10,40,11
1930,OR,2011.0,3.0,"2,009","1,593",109.0,9.5,16,190.0,57.24,65.97,30.1,17,34.7,12
1931,OR,2011.0,4.0,"1,994","1,609",109.0,8.9,13,177.0,61.03,70.03,34.4,13,39.5,12
1932,OR,2012.0,1.0,"1,973","1,576",110.0,9.7,7,192.0,72.92,81.37,38.1,15,42.5,14
1933,OR,2012.0,2.0,"1,968","1,617",111.0,8.7,14,171.0,55.25,56.49,32.2,14,33,14
1934,OR,2012.0,3.0,"1,971","1,622",111.0,8.7,15,171.0,47.41,47.42,27.8,19,27.8,19
1935,OR,2012.0,4.0,"1,946","1,635",111.0,8.2,13,160.0,55.58,55.58,34.7,19,34.7,20
1936,OR,2013.0,1.0,"1,917","1,605",111.0,9,10,172.0,56.53,56.53,32.9,22,32.9,22
1937,OR,2013.0,2.0,"1,922","1,658",112.0,7.7,17,148.0,46.72,46.73,31.5,17,31.5,17
1938,OR,2013.0,3.0,"1,938","1,662",113.0,7.5,18,145.0,43.67,43.69,30.1,17,30.1,17
1939,OR,2013.0,4.0,"1,921","1,680",113.0,6.9,18,133.0,44.32,44.32,33.3,17,33.3,17
1940,OR,2014.0,1.0,"1,927","1,651",113.0,7.7,12,148.0,51.04,51.04,34.5,22,34.5,22
1941,OR,2014.0,2.0,"1,943","1,701",113.0,6.5,16,126.0,38.67,38.67,30.7,18,30.7,18
1942,OR,2014.0,3.0,"1,970","1,711",113.0,6.6,20,130.0,34.27,34.27,26.4,19,26.4,19
1943,OR,2014.0,4.0,"1,960","1,731",115.0,5.9,18,116.0,36.17,36.17,31.2,19,31.2,19
1944,PA,2009.0,1.0,"6,422","5,350",288.0,8.1,28,518.0,364.44,364.46,70.3,3,70.3,3
1945,PA,2009.0,2.0,"6,445","5,401",287.0,8,30,513.0,359.43,380.89,70.1,2,74.3,2
1946,PA,2009.0,3.0,"6,434","5,322",286.0,8.2,32,529.0,331.55,377.69,62.7,2,71.4,2
1947,PA,2009.0,4.0,"6,300","5,380",285.0,7.6,35,480.0,286.94,319.28,59.7,3,66.4,3
1948,PA,2010.0,1.0,"6,316","5,239",284.0,9.2,33,580.0,336.47,349.06,58,3,60.2,3
1949,PA,2010.0,2.0,"6,376","5,400",281.0,8.1,32,516.0,260.32,267.59,50.5,3,51.9,4
1950,PA,2010.0,3.0,"6,407","5,365",283.0,8,31,515.0,253.39,289.16,49.2,2,56.2,3
1951,PA,2010.0,4.0,"6,343","5,442",285.0,7.5,35,478.0,237.99,278.68,49.8,3,58.3,3
1952,PA,2011.0,1.0,"6,330","5,329",288.0,8.2,34,518.0,280.17,316.73,54,4,61.1,3
1953,PA,2011.0,2.0,"6,375","5,475",295.0,7.6,35,483.0,222.29,257.29,46,3,53.2,3
1954,PA,2011.0,3.0,"6,430","5,415",302.0,8,28,513.0,225.37,249.85,44,3,48.7,2
1955,PA,2011.0,4.0,"6,392","5,493",308.0,7.3,29,466.0,208.03,234.84,44.7,3,50.4,3
1956,PA,2012.0,1.0,"6,375","5,389",317.0,8,29,507.0,254.62,280.28,50.2,6,55.3,3
1957,PA,2012.0,2.0,"6,455","5,516",317.0,7.5,25,486.0,203.08,212.48,41.8,4,43.7,3
1958,PA,2012.0,3.0,"6,506","5,469",316.0,7.9,23,513.0,213.07,213.28,41.5,3,41.6,3
1959,PA,2012.0,4.0,"6,460","5,530",306.0,7.2,23,468.0,198.1,198.14,42.3,5,42.3,5
1960,PA,2013.0,1.0,"6,406","5,415",309.0,7.9,22,509.0,229.97,229.99,45.2,7,45.2,7
1961,PA,2013.0,2.0,"6,449","5,537",303.0,7.1,23,456.0,174.71,174.72,38.3,7,38.3,7
1962,PA,2013.0,3.0,"6,464","5,500",308.0,7.1,24,462.0,175.09,175.1,37.9,4,37.9,4
1963,PA,2013.0,4.0,"6,361","5,553",303.0,6.4,24,404.0,167.96,167.96,41.6,6,41.6,6
1964,PA,2014.0,1.0,"6,360","5,433",313.0,6.8,24,431.0,218.86,218.86,50.8,5,50.8,5
1965,PA,2014.0,2.0,"6,396","5,584",316.0,5.9,26,375.0,161.01,161.01,42.9,3,42.9,3
1966,PA,2014.0,3.0,"6,422","5,557",317.0,6,27,383.0,148.92,148.92,38.9,4,38.9,4
1967,PA,2014.0,4.0,"6,379","5,622",293.0,5.1,29,327.0,137.8,137.8,42.2,9,42.2,9
1968,PR,2009.0,1.0,"1,313",955,72.0,14.2,2,186.0,51.51,51.51,27.7,53,27.7,53
1969,PR,2009.0,2.0,"1,306",946,73.0,15.1,2,197.0,59.99,61.65,30.5,52,31.3,52
1970,PR,2009.0,3.0,"1,295",915,74.0,16.6,2,215.0,65.96,76.26,30.7,47,35.5,43
1971,PR,2009.0,4.0,"1,291",944,74.0,15.5,2,200.0,55.4,65.35,27.7,46,32.7,40
1972,PR,2010.0,1.0,"1,279",923,75.0,16.1,2,206.0,50.37,53.63,24.4,50,26,49
1973,PR,2010.0,2.0,"1,275",915,76.0,17.1,2,218.0,55.05,59.9,25.2,43,27.5,40
1974,PR,2010.0,3.0,"1,259",893,49.0,16.7,2,211.0,60.87,79.74,28.9,27,37.9,19
1975,PR,2010.0,4.0,"1,262",921,50.0,15.5,2,196.0,49.57,74.21,25.3,35,37.9,20
1976,PR,2011.0,1.0,"1,237",904,47.0,16.4,2,203.0,42.46,42.84,20.9,50,21.1,53
1977,PR,2011.0,2.0,"1,221",907,48.0,16.1,2,196.0,40.66,40.67,20.7,45,20.7,49
1978,PR,2011.0,3.0,"1,206",890,47.0,16.2,2,195.0,42.89,42.89,22,36,22,46
1979,PR,2011.0,4.0,"1,217",925,47.0,15.1,2,184.0,40.25,40.25,21.9,39,21.9,48
1980,PR,2012.0,1.0,"1,210",912,46.0,15.3,2,185.0,36.41,36.41,19.7,51,19.7,52
1981,PR,2012.0,2.0,"1,193",921,47.0,14.1,2,169.0,33.31,33.31,19.8,45,19.8,47
1982,PR,2012.0,3.0,"1,188",911,48.0,14.6,2,174.0,36.37,36.38,20.9,39,20.9,39
1983,PR,2012.0,4.0,"1,186",944,48.0,13.9,2,164.0,33.65,33.65,20.5,45,20.5,45
1984,PR,2013.0,1.0,"1,178",914,47.0,14.1,2,166.0,34.73,34.73,20.9,44,20.9,44
1985,PR,2013.0,2.0,"1,154",913,46.0,13.5,2,155.0,40.47,40.47,26,26,26,26
1986,PR,2013.0,3.0,"1,165",892,47.0,14.9,2,174.0,40.92,40.92,23.6,29,23.6,29
1987,PR,2013.0,4.0,"1,168",923,47.0,14.7,2,172.0,31.65,31.65,18.4,48,18.4,48
1988,PR,2014.0,1.0,"1,154",898,47.0,14.4,2,166.0,30.45,30.45,18.3,48,18.3,48
1989,PR,2014.0,2.0,"1,126",890,48.0,13.3,2,150.0,28.19,28.19,18.8,45,18.8,45
1990,PR,2014.0,3.0,"1,122",876,48.0,14.8,2,166.0,34.46,34.46,20.8,34,20.8,34
1991,PR,2014.0,4.0,"1,127",909,49.0,13.1,2,148.0,27.38,27.38,18.6,42,18.6,42
1992,RI,2009.0,1.0,569,433,34.0,11.6,4,66,27.83,28.04,42.3,33,42.7,33
1993,RI,2009.0,2.0,571,444,33.0,11.4,4,65,23.52,26.06,36.1,41,40,36
1994,RI,2009.0,3.0,575,438,33.0,11.5,7,66,20.75,23.99,31.4,44,36.3,42
1995,RI,2009.0,4.0,570,440,33.0,11.3,7,64,16.84,19.65,26.2,49,30.6,45
1996,RI,2010.0,1.0,569,425,33.0,12.7,6,72,22.82,23.79,31.7,35,33.1,35
1997,RI,2010.0,2.0,571,440,33.0,11.4,6,65,17.58,19.59,27,37,30,34
1998,RI,2010.0,3.0,575,439,33.0,11.4,6,66,16.62,25.05,25.3,36,38.2,17
1999,RI,2010.0,4.0,570,442,33.0,11.1,5,63,14.77,19.37,23.3,39,30.6,35
2000,RI,2011.0,1.0,563,426,33.0,11.8,5,67,21.19,24.38,31.8,30,36.6,27
2001,RI,2011.0,2.0,561,443,33.0,10.7,5,60,15.1,16.99,25.3,32,28.4,32
2002,RI,2011.0,3.0,563,441,33.0,11,5,62,15.06,15.99,24.3,30,25.8,30
2003,RI,2011.0,4.0,562,443,33.0,10.6,5,60,13.82,15.57,23.2,38,26.2,36
2004,RI,2012.0,1.0,555,430,33.0,11.3,5,63,19.47,21.41,31,31,34.1,29
2005,RI,2012.0,2.0,557,446,33.0,10.1,5,56,13.89,15.74,24.7,31,28,28
2006,RI,2012.0,3.0,564,443,33.0,10.2,5,57,13.29,13.55,23.2,31,23.6,31
2007,RI,2012.0,4.0,565,446,33.0,9.4,5,53,13.04,13.05,24.6,32,24.6,32
2008,RI,2013.0,1.0,558,432,33.0,10.2,4,57,16.9,16.9,29.7,27,29.7,27
2009,RI,2013.0,2.0,557,450,33.0,9.2,4,51,12.0,12.0,23.3,32,23.3,32
2010,RI,2013.0,3.0,561,449,33.0,9.6,4,54,12.45,12.45,23.2,30,23.2,30
2011,RI,2013.0,4.0,558,454,33.0,8.9,4,50,11.1,11.1,22.3,36,22.3,36
2012,RI,2014.0,1.0,555,438,33.0,9.4,3,52,17.27,17.27,33.2,24,33.2,24
2013,RI,2014.0,2.0,554,457,33.0,7.6,5,42,11.02,11.02,26.2,29,26.2,29
2014,RI,2014.0,3.0,560,456,33.0,7.6,6,43,10.66,10.66,25.1,24,25.1,24
2015,RI,2014.0,4.0,558,461,33.0,6.5,7,36,9.49,9.49,26.2,30,26.2,30
2016,SC,2009.0,1.0,"2,164","1,744",100.0,10.8,9,234,97.9,97.9,41.8,34,41.8,34
2017,SC,2009.0,2.0,"2,188","1,752",100.0,11.1,9,242,96.98,106.0,40.1,34,43.8,33
2018,SC,2009.0,3.0,"2,175","1,720",99.0,11.8,6,256,87.83,95.8,34.3,35,37.4,38
2019,SC,2009.0,4.0,"2,140","1,721",99.0,12,6,257,80.51,95.23,31.3,36,37,33
2020,SC,2010.0,1.0,"2,146","1,694",98.0,12.1,7,260,82.4,86.72,31.7,35,33.4,34
2021,SC,2010.0,2.0,"2,187","1,739",98.0,11,7,240,66.26,70.53,27.6,35,29.4,37
2022,SC,2010.0,3.0,"2,194","1,722",98.0,11.3,7,247,61.18,71.8,24.8,38,29.1,38
2023,SC,2010.0,4.0,"2,171","1,738",98.0,10.9,6,237,58.56,71.31,24.7,36,30,37
2024,SC,2011.0,1.0,"2,165","1,714",97.0,10.8,6,235,60.53,71.83,25.8,39,30.6,37
2025,SC,2011.0,2.0,"2,197","1,764",97.0,10.5,6,230,49.93,59.1,21.7,42,25.7,42
2026,SC,2011.0,3.0,"2,201","1,750",96.0,10.6,7,234,50.25,58.59,21.5,37,25.1,35
2027,SC,2011.0,4.0,"2,177","1,761",97.0,9.7,8,212,50.37,58.26,23.8,36,27.5,34
2028,SC,2012.0,1.0,"2,171","1,746",96.0,9.7,7,210,48.26,55.54,23,43,26.5,41
2029,SC,2012.0,2.0,"2,201","1,790",97.0,9,9,199,35.91,36.94,18.1,49,18.6,50
2030,SC,2012.0,3.0,"2,201","1,773",97.0,9,12,198,36.01,36.02,18.2,49,18.2,49
2031,SC,2012.0,4.0,"2,187","1,797",97.0,8.4,10,183,31.66,31.66,17.3,50,17.3,50
2032,SC,2013.0,1.0,"2,185","1,774",99.0,8.4,18,184,32.27,32.27,17.5,50,17.5,50
2033,SC,2013.0,2.0,"2,215","1,823",99.0,7.5,20,166,27.59,27.59,16.6,48,16.6,48
2034,SC,2013.0,3.0,"2,212","1,817",99.0,7.4,19,163,29.33,29.34,18,45,18,45
2035,SC,2013.0,4.0,"2,180","1,841",100.0,6.4,24,140,26.86,26.86,19.2,46,19.2,46
2036,SC,2014.0,1.0,"2,188","1,820",101.0,6.2,35,136,27.43,27.43,20.1,45,20.1,45
2037,SC,2014.0,2.0,"2,223","1,875",101.0,5.8,27,128,17.37,17.37,13.6,51,13.6,51
2038,SC,2014.0,3.0,"2,241","1,864",102.0,6.7,17,151,19.17,19.17,12.7,52,12.7,52
2039,SC,2014.0,4.0,"2,238","1,895",103.0,6.4,9,143,17.83,17.83,12.5,53,12.5,53
2040,SD,2009.0,1.0,436,371,25.0,5,51,22,7.16,7.16,33,47,33,47
2041,SD,2009.0,2.0,446,382,26.0,4.6,52,21,6.04,6.04,29.2,53,29.2,53
2042,SD,2009.0,3.0,446,382,26.0,4.2,52,19,4.85,4.85,25.7,53,25.7,53
2043,SD,2009.0,4.0,438,376,26.0,4.4,52,19,5.01,5.01,25.8,51,25.8,53
2044,SD,2010.0,1.0,436,364,26.0,5.5,51,24,7.57,7.57,31.6,37,31.6,37
2045,SD,2010.0,2.0,447,381,26.0,4.9,51,22,4.17,4.17,19,53,19,53
2046,SD,2010.0,3.0,449,383,25.0,4.6,51,20,3.23,3.23,15.8,53,15.8,53
2047,SD,2010.0,4.0,443,381,25.0,4.7,51,21,3.46,3.46,16.6,53,16.6,53
2048,SD,2011.0,1.0,441,369,26.0,5.6,51,25,5.98,5.98,24.2,43,24.2,50
2049,SD,2011.0,2.0,448,386,26.0,4.6,51,20,3.27,3.27,16,53,16,53
2050,SD,2011.0,3.0,449,388,26.0,4.2,52,19,2.47,2.47,13.2,53,13.2,53
2051,SD,2011.0,4.0,445,386,26.0,4.1,51,18,2.71,2.71,15,53,15,53
2052,SD,2012.0,1.0,441,376,26.0,4.7,51,21,4.78,4.78,22.8,44,22.8,47
2053,SD,2012.0,2.0,450,394,26.0,4,51,18,2.42,2.42,13.6,53,13.6,53
2054,SD,2012.0,3.0,450,394,26.0,3.8,52,17,2.07,2.07,12.1,53,12.1,53
2055,SD,2012.0,4.0,446,391,26.0,3.7,51,17,2.4,2.4,14.5,53,14.5,53
2056,SD,2013.0,1.0,442,381,26.0,4.4,51,20,4.3,4.3,21.9,42,21.9,42
2057,SD,2013.0,2.0,451,397,26.0,3.7,51,17,2.24,2.24,13.5,53,13.5,53
2058,SD,2013.0,3.0,451,399,26.0,3.4,52,15,1.71,1.71,11.1,53,11.1,53
2059,SD,2013.0,4.0,445,397,26.0,3.4,51,15,2.06,2.06,13.7,53,13.7,53
2060,SD,2014.0,1.0,445,388,26.0,4,51,18,3.76,3.76,21.3,43,21.3,43
2061,SD,2014.0,2.0,453,404,26.0,3.2,51,15,1.77,1.77,12,53,12,53
2062,SD,2014.0,3.0,454,405,26.0,3,52,14,1.37,1.37,9.9,53,9.9,53
2063,SD,2014.0,4.0,451,402,27.0,3.1,51,14,1.94,1.94,13.9,49,13.9,49
2064,TN,2009.0,1.0,"3,033","2,535",116.0,9.7,14,295,114.29,114.29,38.7,39,38.7,39
2065,TN,2009.0,2.0,"3,033","2,524",115.0,10.2,13,309,111.06,111.07,36,43,36,45
2066,TN,2009.0,3.0,"3,036","2,482",114.0,10.5,13,318,92.64,108.64,29.2,50,34.2,46
2067,TN,2009.0,4.0,"3,029","2,520",113.0,10.2,17,309,74.39,94.49,24.1,53,30.6,45
2068,TN,2010.0,1.0,"3,043","2,465",112.0,10.8,17,329,83.6,93.69,25.4,47,28.4,43
2069,TN,2010.0,2.0,"3,108","2,519",112.0,9.6,19,299,65.88,75.59,22,49,25.3,47
2070,TN,2010.0,3.0,"3,117","2,496",112.0,9.5,22,297,62.9,85.32,21.2,50,28.8,40
2071,TN,2010.0,4.0,"3,104","2,545",112.0,9.4,18,291,58.27,78.76,20,50,27.1,43
2072,TN,2011.0,1.0,"3,106","2,502",112.0,9.8,17,305,66.87,84.14,21.9,48,27.6,43
2073,TN,2011.0,2.0,"3,133","2,561",112.0,9.2,19,288,49.07,59.63,17,52,20.7,49
2074,TN,2011.0,3.0,"3,127","2,550",112.0,9.2,19,287,49.94,61.58,17.4,51,21.4,49
2075,TN,2011.0,4.0,"3,104","2,598",112.0,8.2,21,256,46.21,58.81,18.1,51,23,47
2076,TN,2012.0,1.0,"3,078","2,561",113.0,8.4,25,258,51.8,62.21,20,49,24.1,45
2077,TN,2012.0,2.0,"3,104","2,613",113.0,7.9,23,246,36.36,37.91,14.8,52,15.4,52
2078,TN,2012.0,3.0,"3,098","2,594",113.0,8,22,249,34.4,34.4,13.8,52,13.8,52
2079,TN,2012.0,4.0,"3,105","2,650",114.0,7.5,21,233,43.65,43.66,18.7,48,18.7,48
2080,TN,2013.0,1.0,"3,081","2,605",114.0,8.3,19,255,47.44,47.44,18.6,49,18.6,49
2081,TN,2013.0,2.0,"3,102","2,651",114.0,7.8,15,243,40.79,40.8,16.8,47,16.8,47
2082,TN,2013.0,3.0,"3,082","2,635",115.0,7.8,15,241,40.62,40.62,16.8,48,16.8,49
2083,TN,2013.0,4.0,"3,051","2,695",115.0,7.1,14,216,34.08,34.08,15.8,49,15.8,49
2084,TN,2014.0,1.0,"3,032","2,647",114.0,7,21,213,38.08,38.08,17.9,50,17.9,50
2085,TN,2014.0,2.0,"3,044","2,703",115.0,6.5,16,198,29.51,29.51,14.9,49,14.9,49
2086,TN,2014.0,3.0,"3,045","2,697",115.0,6.9,12,209,31.15,31.15,14.9,48,14.9,48
2087,TN,2014.0,4.0,"3,054","2,759",117.0,6,15,184,26.5,26.5,14.4,48,14.4,48
2088,TX,2009.0,1.0,"11,751","10,038",453.0,6.5,41,763,219.36,219.37,28.8,52,28.8,52
2089,TX,2009.0,2.0,"11,924","9,989",455.0,7.2,38,863,289.58,289.59,33.5,49,33.5,49
2090,TX,2009.0,3.0,"12,064","9,850",449.0,8.4,28,"1,015",294.48,324.83,29,51,32,50
2091,TX,2009.0,4.0,"12,038","9,930",450.0,8,33,963,256.65,304.1,26.7,48,31.6,44
2092,TX,2010.0,1.0,"12,109","9,828",454.0,8.4,39,"1,021",241.61,263.12,23.7,53,25.8,50
2093,TX,2010.0,2.0,"12,272","9,984",457.0,8.1,32,992,217.77,244.5,22,49,24.7,49
2094,TX,2010.0,3.0,"12,312","9,961",452.0,8.2,29,"1,015",219.94,267.35,21.7,48,26.3,47
2095,TX,2010.0,4.0,"12,347","10,118",454.0,8,29,991,198.63,258.98,20,50,26.1,47
2096,TX,2011.0,1.0,"12,373","10,038",460.0,8.2,34,"1,020",190.96,242.55,18.7,53,23.8,51
2097,TX,2011.0,2.0,"12,490","10,232",464.0,8.1,26,"1,016",177.39,222.05,17.5,50,21.9,47
2098,TX,2011.0,3.0,"12,567","10,230",460.0,8.4,24,"1,056",187.73,228.56,17.8,50,21.7,47
2099,TX,2011.0,4.0,"12,569","10,364",463.0,7.3,29,912,178.0,216.28,19.5,50,23.7,45
2100,TX,2012.0,1.0,"12,539","10,319",470.0,7,38,879,172.95,196.97,19.7,51,22.4,48
2101,TX,2012.0,2.0,"12,636","10,526",474.0,6.7,38,848,161.4,177.37,19,48,20.9,44
2102,TX,2012.0,3.0,"12,674","10,524",471.0,6.8,34,866,178.38,178.39,20.6,41,20.6,42
2103,TX,2012.0,4.0,"12,709","10,714",473.0,6.2,38,784,163.58,163.58,20.9,44,20.9,44
2104,TX,2013.0,1.0,"12,726","10,645",480.0,6.7,38,847,162.36,162.37,19.2,47,19.2,47
2105,TX,2013.0,2.0,"12,845","10,833",485.0,6.4,39,823,161.82,161.83,19.7,43,19.7,43
2106,TX,2013.0,3.0,"12,887","10,847",483.0,6.4,34,830,173.48,173.48,20.9,39,20.9,39
2107,TX,2013.0,4.0,"12,870","11,016",486.0,5.7,37,739,159.87,159.88,21.6,38,21.6,38
2108,TX,2014.0,1.0,"12,931","10,953",493.0,5.7,39,735,161.73,161.73,22,41,22,41
2109,TX,2014.0,2.0,"13,004","11,172",498.0,5.1,38,669,153.31,153.31,22.9,35,22.9,35
2110,TX,2014.0,3.0,"13,043","11,195",495.0,5.4,35,701,154.21,154.21,22,30,22,30
2111,TX,2014.0,4.0,"13,047","11,423",499.0,4.5,37,588,134.53,134.53,22.9,34,22.9,34
2112,UT,2009.0,1.0,"1,383","1,129",70.0,6.8,40,94,38.27,38.27,40.6,36,40.6,36
2113,UT,2009.0,2.0,"1,379","1,125",69.0,7.1,40,98,38.71,38.71,39.7,35,39.7,37
2114,UT,2009.0,3.0,"1,375","1,112",69.0,7.6,38,104,32.88,32.88,31.6,43,31.6,51
2115,UT,2009.0,4.0,"1,358","1,119",70.0,7.6,35,103,31.49,31.49,30.6,37,30.6,45
2116,UT,2010.0,1.0,"1,348","1,092",67.0,8.3,41,113,36.66,36.66,32.6,33,32.6,36
2117,UT,2010.0,2.0,"1,353","1,114",68.0,7.9,36,107,28.18,28.18,26.3,39,26.3,45
2118,UT,2010.0,3.0,"1,354","1,115",68.0,7.9,34,107,23.33,23.33,21.8,47,21.8,52
2119,UT,2010.0,4.0,"1,346","1,130",68.0,7.6,33,102,23.14,23.14,22.7,44,22.7,51
2120,UT,2011.0,1.0,"1,339","1,114",67.0,8,36,108,28.31,28.31,26.3,37,26.3,46
2121,UT,2011.0,2.0,"1,344","1,140",67.0,7.7,33,104,21.2,21.2,20.5,46,20.5,52
2122,UT,2011.0,3.0,"1,345","1,146",68.0,7,39,94,17.94,17.94,19,47,19,51
2123,UT,2011.0,4.0,"1,337","1,163",69.0,5.5,46,73,18.72,18.72,25.7,31,25.7,41
2124,UT,2012.0,1.0,"1,329","1,149",68.0,5.2,50,69,23.43,23.43,33.7,26,33.7,30
2125,UT,2012.0,2.0,"1,342","1,181",69.0,4.8,50,65,15.85,15.85,24.5,33,24.5,35
2126,UT,2012.0,3.0,"1,357","1,185",70.0,4.8,49,64,13.69,13.69,21.2,38,21.2,38
2127,UT,2012.0,4.0,"1,366","1,208",71.0,4.3,49,59,15.86,15.86,26.9,28,26.9,28
2128,UT,2013.0,1.0,"1,367","1,191",70.0,4.7,50,64,20.3,20.3,31.5,25,31.5,25
2129,UT,2013.0,2.0,"1,383","1,219",70.0,4.3,50,59,14.28,14.28,24,31,24,31
2130,UT,2013.0,3.0,"1,397","1,223",71.0,4.2,49,58,12.84,12.84,22,34,22,34
2131,UT,2013.0,4.0,"1,397","1,246",72.0,3.7,50,51,15.05,15.05,29.4,25,29.4,25
2132,UT,2014.0,1.0,"1,403","1,230",72.0,4.1,50,57,18.05,18.05,31.7,28,31.7,28
2133,UT,2014.0,2.0,"1,409","1,255",72.0,3.5,50,50,12.01,12.01,24.2,33,24.2,33
2134,UT,2014.0,3.0,"1,422","1,260",73.0,3.7,49,52,10.23,10.23,19.6,39,19.6,39
2135,UT,2014.0,4.0,"1,430","1,285",74.0,3.3,50,47,10.79,10.79,22.9,34,22.9,34
2136,VA,2009.0,1.0,"4,119","3,376",190.0,6.5,41,268,89.62,89.62,33.4,45,33.4,45
2137,VA,2009.0,2.0,"4,162","3,402",190.0,6.7,46,278,93.02,93.02,33.4,50,33.4,50
2138,VA,2009.0,3.0,"4,153","3,360",189.0,7,43,291,84.39,84.59,29,51,29.1,52
2139,VA,2009.0,4.0,"4,110","3,380",189.0,7.2,40,294,73.61,84.52,25,52,28.7,52
2140,VA,2010.0,1.0,"4,127","3,294",189.0,8,42,332,80.27,82.5,24.2,51,24.9,52
2141,VA,2010.0,2.0,"4,184","3,389",190.0,7.3,41,304,64.2,68.27,21.1,52,22.5,52
2142,VA,2010.0,3.0,"4,187","3,368",190.0,7.2,40,301,60.12,66.98,19.9,52,22.2,51
2143,VA,2010.0,4.0,"4,155","3,402",190.0,6.8,42,282,56.11,62.4,19.9,52,22.1,52
2144,VA,2011.0,1.0,"4,171","3,344",191.0,6.9,45,288,64.12,70.3,22.2,47,24.4,49
2145,VA,2011.0,2.0,"4,214","3,424",191.0,6.4,44,271,52.71,56.12,19.4,49,20.7,49
2146,VA,2011.0,3.0,"4,227","3,417",191.0,6.7,42,284,51.99,52.02,18.3,49,18.3,52
2147,VA,2011.0,4.0,"4,209","3,444",192.0,6.2,41,261,51.12,51.13,19.6,49,19.6,51
2148,VA,2012.0,1.0,"4,201","3,391",194.0,6.4,43,270,58.44,58.45,21.7,46,21.7,50
2149,VA,2012.0,2.0,"4,231","3,461",195.0,5.9,41,251,49.48,49.49,19.7,46,19.7,48
2150,VA,2012.0,3.0,"4,224","3,449",196.0,6,40,253,49.35,49.36,19.5,47,19.5,47
2151,VA,2012.0,4.0,"4,214","3,483",197.0,5.4,40,228,46.59,46.6,20.4,46,20.4,46
2152,VA,2013.0,1.0,"4,213","3,423",199.0,5.9,43,248,54.21,54.21,21.9,42,21.9,42
2153,VA,2013.0,2.0,"4,259","3,490",201.0,5.6,40,237,46.25,46.25,19.5,45,19.5,45
2154,VA,2013.0,3.0,"4,260","3,469",199.0,5.6,40,241,45.79,45.79,19,44,19,44
2155,VA,2013.0,4.0,"4,222","3,493",199.0,5.2,40,220,43.53,43.53,19.8,44,19.8,44
2156,VA,2014.0,1.0,"4,251","3,423",201.0,5.6,40,237,50.02,50.02,21.1,44,21.1,44
2157,VA,2014.0,2.0,"4,288","3,510",203.0,5.1,38,217,40.06,40.06,18.4,46,18.4,46
2158,VA,2014.0,3.0,"4,269","3,489",203.0,5.2,36,223,37.5,37.51,16.8,46,16.8,46
2159,VA,2014.0,4.0,"4,227","3,518",205.0,4.6,36,195,35.68,35.69,18.3,43,18.3,43
2160,VI,2009.0,1.0,,44,3.0,,1,,1.12,1.12,,1,,1
2161,VI,2009.0,2.0,,43,3.0,,1,,1.43,1.43,,1,,1
2162,VI,2009.0,3.0,,42,3.0,,1,,1.7,1.7,,1,,1
2163,VI,2009.0,4.0,,42,3.0,,1,,1.46,1.46,,1,,1
2164,VI,2010.0,1.0,,44,3.0,,1,,1.01,1.01,,1,,1
2165,VI,2010.0,2.0,,43,4.0,,1,,0.91,0.91,,1,,1
2166,VI,2010.0,3.0,,43,4.0,,1,,1.0,1.0,,1,,1
2167,VI,2010.0,4.0,,44,4.0,,1,,1.08,1.08,,1,,1
2168,VI,2011.0,1.0,,44,4.0,,1,,0.93,0.93,,1,,1
2169,VI,2011.0,2.0,,43,4.0,,1,,1.2,1.2,,1,,1
2170,VI,2011.0,3.0,,42,3.0,,1,,1.36,1.36,,1,,1
2171,VI,2011.0,4.0,,42,3.0,,1,,1.25,1.25,,1,,1
2172,VI,2012.0,1.0,,42,3.0,,1,,1.06,1.06,,1,,1
2173,VI,2012.0,2.0,,40,3.0,,1,,1.27,1.27,,1,,1
2174,VI,2012.0,3.0,,38,3.0,,1,,2.15,2.15,,1,,1
2175,VI,2012.0,4.0,,38,3.0,,1,,2.16,2.16,,1,,1
2176,VI,2013.0,1.0,,39,3.0,,1,,1.32,1.32,,1,,1
2177,VI,2013.0,2.0,,38,3.0,,1,,1.03,1.03,,1,,1
2178,VI,2013.0,3.0,,37,3.0,,1,,1.17,1.17,,1,,1
2179,VI,2013.0,4.0,,37,3.0,,1,,1.25,1.25,,1,,1
2180,VI,2014.0,1.0,,37,3.0,,1,,0.86,0.86,,1,,1
2181,VI,2014.0,2.0,,37,3.0,,1,,0.87,0.87,,1,,1
2182,VI,2014.0,3.0,,37,3.0,,1,,0.86,0.86,,1,,1
2183,VI,2014.0,4.0,,37,4.0,,1,,0.95,0.95,,1,,1
2184,VT,2009.0,1.0,357,287,22.0,6.4,43,23,16.76,16.76,73.2,2,73.2,2
2185,VT,2009.0,2.0,360,285,22.0,6.2,49,22,15.56,15.76,69.8,3,70.7,3
2186,VT,2009.0,3.0,362,283,22.0,6.1,49,22,11.43,11.94,52.2,6,54.5,10
2187,VT,2009.0,4.0,358,289,22.0,6.1,50,22,11.0,11.4,50.1,7,51.9,8
