,Unnamed: 0,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
348,348,2006,OR,0.472,0.442,0.40422613139997,276.23,101.0,434.0,625.32,West,205.7,0.0359643699999999,6 x WBA since prior initial claim and total base year earnings > 1½ x HQW; or 500 hours of employment in BP,234.74,85.83,368.81,232.57,85.04,365.41,434.87,159.0,683.25,368.02,134.56,578.22
349,349,2006,PA,0.532,0.464,0.55351311100496,311.67,35.0,497.0,671.29,Northeast,215.0,0.0277485292499999,"$800 in HQ; $1,320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP",260.06,29.2,414.71,267.56,30.05,426.66,454.87,51.08,725.36,390.03,43.8,621.95
350,350,2006,PR,0.361,0.334,0.26967030683498,110.88,7.0,133.0,331.81,Northeast,215.0,,40 x WBA; $280 minimum; $75 in 1 qtr; wages in 2 qtrs,92.52,5.84,110.98,,,,161.83,10.22,194.11,,,
351,351,2006,RI,0.492,0.448,0.40232096876336,340.45,62.0,477.0,760.13,Northeast,215.0,,"1½ x HQW; 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",284.08,51.73,398.02,,,,496.88,90.49,696.17,,,
352,352,2006,SC,0.48,0.436,0.25110801089628,225.05,20.0,303.0,516.41,South,194.7,0.0319732045,1½ x HQW; $900 minimum; $540 in HQ,193.26,17.18,260.2,194.92,17.32,262.43,342.63,30.45,461.3,266.64,23.7,358.99
353,353,2006,SD,0.487,0.446,0.17149504500868,229.31,28.0,266.0,514.0,Midwest,193.0,,$728 in HQ; 20 x WBA outside HQ,199.96,24.42,231.96,,,,335.96,41.02,389.71,,,
355,355,2006,TX,0.439,0.376,0.18599678765827,276.84,55.0,336.0,736.25,South,194.7,0.0290851642499999,37 x WBA; wages in at least 2 qtrs,237.74,47.23,288.54,236.74,47.03,287.33,421.48,83.74,511.54,342.19,67.98,415.31
356,356,2006,UT,0.487,0.449,0.21472170504117,280.2,25.0,383.0,623.9,West,205.7,0.0271738409999999,"$2,600 and 1) 1½ x HQW or 2) $130 for 20 weeks",238.11,21.24,325.47,257.08,22.94,351.39,441.12,39.36,602.96,348.65,31.11,476.56
358,358,2006,VT,0.485,0.455,0.49171635845098,272.89,57.0,385.0,600.33,Northeast,215.0,,"$1,844 HQW + BP wages > 40% HQW",227.7,47.56,321.25,,,,398.27,83.19,561.9,,,
359,359,2006,WA,0.488,0.452,0.31372010386485,327.33,112.0,496.0,724.28,West,205.7,0.0405192274999999,680 hours; wages in 2-3 qtrs,278.16,95.18,421.49,279.25,95.55,423.14,515.32,176.32,780.85,420.02,143.71,636.45
361,361,2006,WV,0.432,0.416,0.310684504027,238.39,24.0,380.0,572.94,South,194.7,,"$2,200 and wages in 2 qtrs",204.72,20.61,326.33,,,,362.94,36.54,578.53,,,
362,362,2006,WY,0.493,0.464,0.2688182646202,259.02,24.0,330.0,558.84,West,205.7,,1.4 x HQW; at least 8% of statewide AAW,220.11,20.39,280.43,,,,407.78,37.78,519.52,,,
365,365,2007,AR,0.537,0.516,0.40892920995652,260.47,71.0,395.0,504.69,South,200.361,0.0215255904999999,27 x WBA; wages in 2 qtrs,217.36,59.25,329.63,224.0,61.06,339.69,385.35,105.04,584.38,290.9,79.3,441.15
368,368,2007,CO,0.491,0.435,0.23057634703749,337.14,25.0,435.0,775.0,West,212.23,0.02455331375,"40 x WBA or $2,500, whichever is greater",277.68,20.59,358.28,264.2,19.59,340.89,514.43,38.15,663.75,425.38,31.54,548.85
369,369,2007,CT,0.363,0.337,0.46815044558569,300.12,15.0,483.0,889.83,Northeast,220.512,0.01480045275,40 x WBA; wages in 2 qtrs,244.17,12.2,392.95,257.07,12.85,413.72,427.07,21.34,687.3,345.63,17.27,556.24
370,370,2007,DC,0.442,0.371,0.22492085047253,288.45,50.0,359.0,776.65,South,200.361,0.03312682075,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",240.71,41.72,299.58,241.31,41.83,300.33,426.74,73.97,531.12,349.28,60.54,434.7
374,374,2007,HI,0.567,0.498,0.38894383824994,387.67,5.0,475.0,778.77,West,212.23,0.032532993,"26 x WBA; wages in 2 qtrs ($9,975 in HQ for maximum & $12,350 in BP)",319.3,4.12,391.23,333.26,4.3,408.34,591.53,7.63,724.79,477.08,6.15,584.55
375,375,2007,IA,0.529,0.487,0.40020413580896,279.19,50.0,334.0,572.77,Midwest,198.123,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,237.16,42.47,283.72,,,,398.46,71.36,476.68,,,
376,376,2007,ID,0.493,0.458,0.53466034658822,256.18,51.0,338.0,559.68,West,212.23,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,326",211.0,42.01,278.39,,,,390.9,77.82,515.74,,,
377,377,2007,IL,0.407,0.364,0.3905218150223,268.98,51.0,367.0,739.29,Midwest,198.123,0.038152939,"$1,600; $440 outside HQ",228.49,43.32,311.76,230.95,43.79,315.11,383.89,72.79,523.78,322.8,61.2,440.43
379,379,2007,KS,0.522,0.416,0.27820301694506,304.65,96.0,386.0,732.67,Midwest,198.123,0.02286800425,30 x WBA; wages in 2 qtrs,258.79,81.55,327.9,251.87,79.37,319.13,434.79,137.01,550.9,359.73,113.36,455.79
380,380,2007,KY,0.538,0.511,0.2830522646399,296.91,39.0,401.0,580.5,South,200.361,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 in HQ; $750 outside HQ,247.77,32.55,334.63,,,,439.26,57.7,593.26,,,
381,381,2007,LA,0.414,0.255,0.24612940618193,207.71,10.0,258.0,814.31,South,200.361,0.014129943,"$1,200; 1½ x HQW",173.33,8.34,215.3,177.77,8.56,220.81,307.29,14.79,381.7,261.37,12.58,324.65
382,382,2007,MA,0.467,0.432,0.52513043863683,366.93,31.0,575.0,849.34,Northeast,220.512,0.0208509085,"30 x WBA; $3,000 minimum",298.52,25.22,467.8,301.15,25.44,471.92,522.14,44.11,818.22,435.61,36.8,682.63
384,384,2007,ME,0.464,0.431,0.31914336667016,256.24,56.0,320.0,594.69,Northeast,220.512,,2 x AWW in 2 different BP qtrs; total BP wages = 6 x AWW,208.47,45.56,260.34,,,,364.63,79.69,455.36,,,
386,386,2007,MN,0.482,0.447,0.38516548838944,340.18,38.0,521.0,760.2,Midwest,198.123,0.0317134125,"At least $1,000 in HQ; $250 outside HQ",288.97,32.28,442.58,276.86,30.93,424.03,485.5,54.23,743.57,404.34,45.17,619.27
389,389,2007,MT,0.453,0.435,0.42694257331171,253.02,103.0,362.0,581.08,West,212.23,,BPW = 1½ x HQW & total wages > 7% of AAW or BPW > 50% of AAW,208.4,84.83,298.16,,,,386.07,157.16,552.36,,,
390,390,2007,NC,0.489,0.46,0.33523277241594,264.53,39.0,457.0,575.22,South,200.361,0.022821026825,6 x AWW; wages in 2 qtrs of BP,220.75,32.55,381.36,231.67,34.16,400.24,391.36,57.7,676.1,300.64,44.32,519.39
391,391,2007,ND,0.476,0.456,0.31420435991313,272.58,43.0,351.0,597.82,Midwest,198.123,,1½ x HQW; wages in 2 qtrs,231.55,36.53,298.16,,,,389.02,61.37,500.95,,,
394,394,2007,NJ,0.512,0.462,0.6078529018427,358.77,73.0,536.0,777.06,Northeast,220.512,0.0202616124999999,"20 weeks employment at 20 x state hourly minimum wage or 1,000 x state hourly minimun wage",291.88,59.39,436.07,295.64,60.15,441.68,510.53,103.88,762.72,448.32,91.22,669.78
395,395,2007,NM,0.492,0.431,0.34480161462331,252.88,65.0,326.0,586.4,West,212.23,,"$1,615.27 in HQW and wages in at least 1 other qtr",208.28,53.54,268.5,,,,385.86,99.18,497.43,,,
396,396,2007,NV,0.514,0.455,0.40471370559039,301.98,16.0,362.0,663.38,West,212.23,,1½ x HQW; or wages in 3 of 4 qtrs of BP,248.72,13.18,298.16,,,,460.78,24.41,552.36,,,
398,398,2007,OH,0.435,0.402,0.2920749507487,266.52,100.0,355.0,663.27,Midwest,198.123,0.0273091502499999,20 weeks employment with wages averaging 27.5% of state AWW; wages in 2 qtrs,226.4,84.95,301.56,224.4,84.19,298.89,380.38,142.72,506.65,326.13,122.37,434.4
399,399,2007,OK,0.517,0.471,0.21101677422133,255.75,16.0,342.0,543.26,South,200.361,0.01065907715,"$1,500 and 1½ x HQW",213.42,13.35,285.4,206.07,12.89,275.57,378.37,23.67,505.97,309.98,19.39,414.52
400,400,2007,OR,0.491,0.457,0.44320300482212,294.81,104.0,445.0,645.79,West,212.23,0.0352584372499999,6 x WBA since prior initial claim and total base year earnings > 1½ x HQW; or 500 hours of employment in BP,242.82,85.66,366.52,239.6,84.52,361.66,449.84,158.69,679.01,379.14,133.75,572.29
401,401,2007,PA,0.554,0.467,0.5680564861001,323.89,35.0,520.0,693.26,Northeast,220.512,0.03212856175,"$800 in HQ; $1,320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP",263.5,28.47,423.05,270.54,29.24,434.35,460.89,49.8,739.95,394.38,42.62,633.17
402,402,2007,PR,0.341,0.31,0.26262744538197,110.38,7.0,133.0,356.13,Northeast,220.512,,40 x WBA; $280 minimum; $75 in 1 qtr; wages in 2 qtrs,89.8,5.69,108.2,,,,157.07,9.96,189.26,,,
403,403,2007,RI,0.486,0.443,0.46183620017719,350.29,65.0,492.0,790.23,Northeast,220.512,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",284.98,52.88,400.27,,,,498.46,92.49,700.11,,,
404,404,2007,SC,0.475,0.428,0.29567413442914,228.22,20.0,303.0,533.15,South,200.361,0.04697631675,1½ x HQW; $900 minimum; $540 in HQ,190.45,16.69,252.85,191.54,16.79,254.3,337.64,29.59,448.27,262.01,22.96,347.87
405,405,2007,SD,0.471,0.444,0.17038723171018,240.71,28.0,274.0,542.59,Midwest,198.123,,$728 in HQ; 20 x WBA outside HQ,204.48,23.79,232.76,,,,343.54,39.96,391.05,,,
407,407,2007,TX,0.49,0.418,0.18790327535761,293.0,56.0,364.0,700.93,South,200.361,0.0262312954999999,37 x WBA; wages in at least 2 qtrs,244.51,46.73,303.76,243.47,46.53,302.47,433.48,82.85,538.52,351.92,67.26,437.2
408,408,2007,UT,0.49,0.458,0.2271404591736,299.45,26.0,406.0,654.02,West,212.23,0.011689200775,"$2,800 and 1) 1½ x HQW or 2) $140 for 20 weeks",246.64,21.41,334.4,267.47,23.22,362.64,456.92,39.67,619.5,362.74,31.5,491.81
410,410,2007,VT,0.511,0.486,0.47333106446088,282.11,59.0,394.0,580.32,Northeast,220.512,,"$1,912 HQW + BP wages > 40% HQW",229.51,48.0,320.54,,,,401.44,83.96,560.66,,,
411,411,2007,WA,0.481,0.44,0.31397979764573,335.13,116.0,496.0,761.64,West,212.23,0.038107726,680 hours; wages in 2-3 qtrs,276.02,95.54,408.52,274.77,95.11,406.66,511.36,177.0,756.83,413.28,143.05,611.66
413,413,2007,WV,0.442,0.423,0.34583678939251,242.63,24.0,391.0,574.23,South,200.361,,"$2,200 and wages in 2 qtrs",202.47,20.03,326.29,,,,358.96,35.51,578.46,,,
414,414,2007,WY,0.505,0.47,0.31390407915791,282.83,25.0,349.0,602.3,West,212.23,,1.4 x HQW; at least 8% of statewide AAW,232.95,20.59,287.45,,,,431.56,38.15,532.53,,,
417,417,2008,AR,0.528,0.508,0.46667269271868,268.7,73.0,409.0,528.97,South,208.681,0.0284129359999999,27 x WBA; wages in 2 qtrs,215.29,58.49,327.7,226.2,61.45,344.31,381.68,103.69,580.97,293.77,79.81,447.16
420,420,2008,CO,0.498,0.333,0.22707992264168,347.3,25.0,413.0,1042.77,West,219.646,0.045222426,"40 x WBA or $2,500, whichever is greater",276.39,19.9,328.68,265.64,19.12,315.89,512.04,36.86,608.9,427.69,30.79,508.6
421,421,2008,CT,0.396,0.368,0.44914881670307,310.64,15.0,501.0,844.87,Northeast,229.306,0.0298011315,40 x WBR,243.03,11.74,391.96,262.2,12.66,422.88,425.08,20.53,685.58,352.53,17.02,568.56
422,422,2008,DC,0.42,0.335,0.22403577070181,297.13,50.0,359.0,886.8,South,208.681,0.0403120892499999,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",238.07,40.06,287.64,240.6,40.49,290.7,422.06,71.02,509.94,348.25,58.6,420.77
426,426,2008,HI,0.559,0.484,0.45415127202252,416.42,5.0,523.0,859.98,West,219.646,0.05360196825,"26 x WBA; wages in 2 qtrs ($10,983 in HQ for maximum & $13,598 in BP)",331.4,3.98,416.22,346.7,4.16,435.44,613.95,7.37,771.08,496.31,5.96,623.34
427,427,2008,IA,0.538,0.497,0.41951048976113,290.05,51.0,347.0,584.06,Midwest,205.382,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,237.68,41.79,284.35,,,,399.33,70.21,477.73,,,
428,428,2008,ID,0.494,0.463,0.50567921224049,275.49,58.0,364.0,595.08,West,219.646,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,508",219.24,46.16,289.68,,,,406.17,85.51,536.66,,,
429,429,2008,IL,0.395,0.34,0.3721219795743,271.84,51.0,369.0,800.24,Midwest,205.382,0.03457715025,"$1,600; $440 outside HQ",222.76,41.79,302.38,224.83,42.18,305.19,374.26,70.21,508.02,314.24,58.96,426.56
431,431,2008,KS,0.518,0.459,0.3220214425838,315.73,101.0,407.0,688.32,Midwest,205.382,0.041892707,30 x WBA; wages in 2 qtrs,258.72,82.76,333.52,255.2,81.64,328.97,434.68,139.05,560.34,364.48,116.59,469.84
432,432,2008,KY,0.537,0.511,0.30220359719654,312.94,39.0,415.0,611.97,South,208.681,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 in HQ; $750 outside HQ,250.73,31.25,332.51,,,,444.52,55.4,589.49,,,
433,433,2008,LA,0.42,0.378,0.27244158895819,213.2,10.0,258.0,563.6,South,208.681,0.0382461592499999,"$1,200; 1½ x HQW",170.82,8.01,206.72,179.92,8.44,217.73,302.84,14.2,366.48,264.54,12.41,320.13
434,434,2008,MA,0.463,0.435,0.52301987539236,382.88,32.0,600.0,879.75,Northeast,229.306,0.0460550259999999,"30 x WBA; $3,300 minimum",299.55,25.04,469.42,307.82,25.73,482.38,523.94,43.79,821.05,445.27,37.21,697.76
436,436,2008,ME,0.514,0.477,0.33701080619587,265.91,57.0,331.0,557.06,Northeast,229.306,,2 x AWW in 2 different BP qtrs; total BP wages = 6 x AWW,208.04,44.59,258.96,,,,363.88,78.0,452.95,,,
438,438,2008,MN,0.48,0.444,0.37692411844955,342.09,38.0,538.0,771.04,Midwest,205.382,0.04396535975,"At least $1,000 in HQ; $250 outside HQ",280.33,31.14,440.86,269.86,29.98,424.4,470.97,52.32,740.69,394.12,43.78,619.82
441,441,2008,MT,0.477,0.461,0.40180473649924,269.65,114.0,386.0,584.61,West,219.646,,BPW = 1½ x HQW & total wages > 7% of AAW or BPW > 50% of AAW,214.59,90.72,307.19,,,,397.56,168.08,569.1,,,
442,442,2008,NC,0.531,0.51,0.38438828538191,283.95,39.0,457.0,556.55,South,208.681,0.03800503625,6 x AWW; wages in 2 qtrs of BP,227.51,31.25,366.16,243.13,33.39,391.31,403.34,55.4,649.15,315.52,43.34,507.8
443,443,2008,ND,0.484,0.436,0.32252717522749,291.11,43.0,385.0,667.81,Midwest,205.382,,1½ x HQW; wages in 2 qtrs,238.55,35.24,315.49,,,,400.79,59.2,530.05,,,
446,446,2008,NJ,0.528,0.469,0.54764263363537,375.43,85.0,560.0,799.87,Northeast,229.306,0.04486656775,"20 weeks employment at 20 x state hourly minimum wage or 1,000 x state hourly minimum wage",293.72,66.5,438.12,303.22,68.65,452.29,513.74,116.32,766.31,459.82,104.11,685.88
447,447,2008,NM,0.499,0.445,0.35082983294321,265.27,66.0,355.0,596.0,West,219.646,,"$1,603.74 in HQW and wages in at least 1 other qtr",211.11,52.52,282.52,,,,391.1,97.31,523.39,,,
448,448,2008,NV,0.497,0.427,0.42341409454204,313.77,16.0,362.0,734.61,West,219.646,,1½ x HQW; or wages in 3 of 4 qtrs of BP,249.71,12.73,288.09,,,,462.61,23.59,533.71,,,
450,450,2008,OH,0.437,0.405,0.32365216429706,277.58,103.0,365.0,684.56,Midwest,205.382,0.04282892475,20 weeks employment with wages averaging 27.5% of state AWW; wages in 4 qtrs,227.46,84.4,299.1,227.5,84.42,299.14,382.16,141.81,502.51,330.63,122.69,434.76
451,451,2008,OK,0.521,0.476,0.26895430667511,278.47,16.0,392.0,584.61,South,208.681,0.049941215,"$1,500 and 1½ x HQW",223.12,12.82,314.08,222.01,12.76,312.52,395.55,22.73,556.82,333.96,19.19,470.11
452,452,2008,OR,0.491,0.468,0.51040687606087,308.73,108.0,463.0,660.09,West,219.646,0.0389779235,6 x WBA since prior initial claim and total base year earnings > 1½ x HQW; or 500 hours of employment in BP,245.7,85.95,368.47,242.37,84.79,363.48,455.17,159.23,682.62,383.52,134.16,575.16
453,453,2008,PA,0.545,0.518,0.56644908808706,336.15,35.0,539.0,649.2,Northeast,229.306,0.04728889125,"$800 in HQ; $1,320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP",262.99,27.38,421.69,272.04,28.33,436.21,459.99,47.89,737.58,396.56,41.29,635.87
454,454,2008,PR,0.326,0.303,0.27743806512339,112.69,7.0,133.0,372.15,Northeast,229.306,,40 x WBA; $280 minimum; $75 in 1 qtr; wages in 2 qtrs,88.16,5.48,104.05,,,,154.21,9.58,182.0,,,
455,455,2008,RI,0.534,0.483,0.36709298120932,367.29,68.0,513.0,759.73,Northeast,229.306,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",287.35,53.2,401.35,,,,502.61,93.05,702.0,,,
456,456,2008,SC,0.473,0.432,0.3390710099264,238.94,20.0,326.0,553.13,South,208.681,0.0222034,1½ x HQW; $900 minimum; $540 in HQ,191.44,16.02,261.2,191.54,16.03,261.33,339.4,28.41,463.07,262.01,21.93,357.48
457,457,2008,SD,0.471,0.407,0.16908620741071,250.79,28.0,285.0,615.69,Midwest,205.382,,$728 in HQ; 20 x WBA outside HQ,205.51,22.94,233.54,,,,345.28,38.55,392.37,,,
459,459,2008,TX,0.504,0.437,0.21284494456897,305.82,57.0,378.0,699.09,South,208.681,0.0455419105,37 x WBA; wages in at least 2 qtrs,245.03,45.67,302.86,247.63,46.15,306.08,434.4,80.97,536.93,357.93,66.71,442.41
460,460,2008,UT,0.49,0.449,0.31702698466179,319.18,26.0,427.0,710.65,West,219.646,0.022239248725,"$2,800 and 1) 1½ x HQW or 2) $140 for 20 weeks",254.01,20.69,339.82,281.8,22.96,376.99,470.58,38.33,629.55,382.17,31.13,511.27
462,462,2008,VT,0.51,0.485,0.4946922833459,290.96,61.0,409.0,599.38,Northeast,229.306,,"$1,981 HQW + BP wages > 40% HQW",227.64,47.72,319.99,,,,398.15,83.47,559.68,,,
463,463,2008,WA,0.487,0.449,0.3717974024506,357.75,122.0,515.0,796.95,West,219.646,0.04570214925,680 hours; wages in BP,284.71,97.09,409.85,282.55,96.35,406.74,527.45,179.87,759.29,424.98,144.93,611.78
465,465,2008,WV,0.44,0.418,0.39061648530408,244.87,24.0,408.0,585.89,South,208.681,,"$2,200 and wages in 2 qtrs",196.2,19.23,326.9,,,,347.83,34.09,579.55,,,
466,466,2008,WY,0.514,0.482,0.32922909132656,312.05,28.0,387.0,647.03,West,219.646,,1.4 x HQW; at least 8% of statewide AAW,248.34,22.28,307.98,,,,460.07,41.28,570.57,,,
469,469,2009,AR,0.535,0.516,0.54643677130144,290.82,77.0,431.0,563.49,South,207.845,-0.00532948405,27 x WBA; wages in 2 qtrs,233.95,61.94,346.72,238.06,63.03,352.81,414.76,109.81,614.68,309.17,81.86,458.19
472,472,2009,CO,0.506,0.385,0.32433392584424,372.89,25.0,431.0,968.82,West,218.822,0.0069103279,"40 x WBA or $2,500, whichever is greater",297.87,19.97,344.29,272.87,18.29,315.4,551.84,37.0,637.84,439.34,29.46,507.81
473,473,2009,CT,0.431,0.397,0.53242988013477,328.96,15.0,519.0,829.3,Northeast,229.343,-0.0172644791925,40 x WBR,257.32,11.73,405.98,269.63,12.29,425.4,450.08,20.52,710.09,362.52,16.53,571.94
474,474,2009,DC,0.376,0.3,0.20530786982525,309.39,50.0,359.0,1030.69,South,207.845,0.003902732415,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",248.89,40.22,288.8,240.82,38.92,279.43,441.24,71.31,511.99,348.57,56.33,404.46
478,478,2009,HI,0.584,0.498,0.47868517257748,427.09,5.0,545.0,858.15,West,218.822,-0.004342674575,"26 x WBA; wages in 2 qtrs ($11,445 in HQ for maximum & $14,170 in BP)",341.17,3.99,435.36,337.49,3.95,430.67,632.05,7.4,806.54,483.13,5.66,616.51
479,479,2009,IA,0.529,0.481,0.4874299201598,303.98,53.0,361.0,632.04,Midwest,204.064,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,250.7,43.71,297.73,,,,421.21,73.44,500.22,,,
480,480,2009,ID,0.505,0.46,0.50459239242563,275.62,65.0,362.0,599.18,West,218.822,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,690",220.17,51.92,289.17,,,,407.89,96.19,535.72,,,
481,481,2009,IL,0.403,0.353,0.41795072174759,284.67,51.0,385.0,805.45,Midwest,204.064,0.0004716261249999,"$1,600; $440 outside HQ",234.78,42.06,317.53,227.57,40.77,307.78,394.45,70.67,533.47,318.08,56.98,430.18
483,483,2009,KS,0.536,0.487,0.45706860640501,340.61,105.0,423.0,699.63,Midwest,204.064,-0.0016313241599999,30 x WBA; wages in 2 qtrs,280.92,86.6,348.87,264.24,81.46,328.16,471.96,145.49,586.13,377.39,116.34,468.67
484,484,2009,KY,0.542,0.515,0.32724565144168,317.92,39.0,415.0,617.65,South,207.845,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 in HQ; $750 outside HQ,255.75,31.37,333.84,,,,453.41,55.62,591.86,,,
485,485,2009,LA,0.436,0.339,0.38597966049175,231.66,10.0,284.0,683.47,South,207.845,-0.00855063785,"$1,200; 1½ x HQW",186.36,8.04,228.46,188.3,8.13,230.84,330.39,14.26,405.03,276.86,11.95,339.41
486,486,2009,MA,0.47,0.438,0.51355610254853,404.73,34.0,628.0,924.51,Northeast,229.343,-0.000803219305,"30 x WBA; $3,500 minimum",316.59,26.6,491.24,311.06,26.13,482.66,553.75,46.52,859.23,449.95,37.8,698.17
488,488,2009,ME,0.52,0.488,0.36281489684671,283.83,60.0,344.0,582.1,Northeast,229.343,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,222.02,46.93,269.09,,,,388.33,82.09,470.66,,,
490,490,2009,MN,0.486,0.454,0.4560041172406,359.84,38.0,351.0,792.82,Midwest,204.064,0.0087866513,"At least $1,000 in HQ; $250 outside HQ",296.77,31.34,289.48,271.91,28.71,265.23,498.61,52.65,486.36,397.11,41.94,387.35
493,493,2009,MT,0.481,0.465,0.5266423224406,268.55,120.0,407.0,577.87,West,218.822,,BPW = 1½ x HQW & total wages > 7% of AAW or BPW > 50% of AAW,214.52,95.86,325.12,,,,397.43,177.59,602.32,,,
494,494,2009,NC,0.527,0.513,0.40124810156571,300.47,42.0,494.0,585.58,South,207.845,0.0050126309249999,6 x AWW; wages in 2 qtrs of BP,241.71,33.79,397.4,247.86,34.65,407.5,428.52,59.9,704.53,321.65,44.96,528.82
495,495,2009,ND,0.488,0.461,0.44754798571943,312.46,43.0,406.0,677.93,Midwest,204.064,,1½ x HQW; wages in 2 qtrs,257.7,35.46,334.84,,,,432.96,59.58,562.57,,,
498,498,2009,NJ,0.515,0.446,0.4929035509371,386.96,85.0,584.0,868.43,Northeast,229.343,0.016050313275,"20 weeks employment at 20 x state hourly minimum wage or 1,000 x state hourly minimum wage",302.69,66.49,456.82,299.11,65.7,451.42,529.44,116.3,799.03,453.59,99.64,684.56
499,499,2009,NM,0.513,0.462,0.43804021420171,286.36,67.0,359.0,619.33,West,218.822,,"$1,628.04 in HQW and wages in at least 1 other qtr",228.75,53.52,286.78,,,,423.78,99.15,531.28,,,
500,500,2009,NV,0.498,0.426,0.44890931934992,321.11,16.0,393.0,753.38,West,218.822,,1½ x HQW; or wages in 3 of 4 qtrs of BP,256.51,12.78,313.94,,,,475.21,23.68,581.6,,,
502,502,2009,OH,0.447,0.413,0.38145461432668,289.07,105.0,372.0,700.55,Midwest,204.064,0.006984697995,20 weeks employment with wages averaging 27.5% of state AWW; wages in 2 qtrs,238.41,86.6,306.8,227.18,82.52,292.36,400.55,145.49,515.46,330.18,119.93,424.9
503,503,2009,OK,0.519,0.475,0.35934124622985,304.37,16.0,409.0,640.32,South,207.845,0.014001099465,"$1,500 and 1½ x HQW",244.85,12.87,329.02,231.12,12.15,310.56,434.08,22.82,583.3,347.66,18.28,467.17
504,504,2009,OR,0.489,0.464,0.51320637562978,317.9,113.0,482.0,685.48,West,218.822,0.0260927892499999,6 x WBA since prior initial claim and total base year earnings > 1½ x HQW; or 500 hours of employment in BP,253.95,90.27,385.03,240.2,85.38,364.2,470.46,167.23,713.31,380.09,135.11,576.3
505,505,2009,PA,0.549,0.51,0.6445562015932,353.55,35.0,558.0,692.96,Northeast,229.343,0.007204682275,"$800 in HQ; $1,320 in BP; at least 20% of BPW outside HQ; 16 credit weeks in BP",276.56,27.38,436.49,273.21,27.05,431.2,483.73,47.89,763.45,398.26,39.43,628.56
506,506,2009,PR,0.361,0.334,0.29780950769595,115.28,7.0,133.0,344.9,Northeast,229.343,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,90.18,5.48,104.04,,,,157.73,9.58,181.97,,,
507,507,2009,RI,0.566,0.513,0.33753388119388,373.23,68.0,528.0,727.14,Northeast,229.343,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",291.95,53.19,413.02,,,,510.65,93.04,722.41,,,
508,508,2009,SC,0.477,0.44,0.37999062929456,247.41,20.0,326.0,561.73,South,207.845,0.0095821831849999,1½ x HQW; $900 minimum; $540 in HQ,199.03,16.09,262.25,194.02,15.68,255.65,352.85,28.52,464.93,265.41,21.45,349.71
509,509,2009,SD,0.478,0.329,0.27624237602926,259.95,28.0,298.0,789.27,Midwest,204.064,,$728 in HQ; 20 x WBA outside HQ,214.39,23.09,245.77,,,,360.2,38.8,412.92,,,
511,511,2009,TX,0.484,0.409,0.28828922975323,323.91,58.0,392.0,792.93,South,207.845,-0.0013430821,37 x WBA; wages in at least 2 qtrs,260.57,46.66,315.34,250.86,44.92,303.59,461.95,82.72,559.06,362.59,64.93,438.81
512,512,2009,UT,0.495,0.461,0.34834964461753,319.44,28.0,444.0,692.91,West,218.822,0.005282013125,"$3,000 and (1) 1½ x HQW or (2) $150 for 20 weeks",255.18,22.37,354.68,275.89,24.18,383.47,472.74,41.44,657.07,374.16,32.8,520.06
